member_casual,rideable_type,ride_year,ride_month,day_of_week,hour_of_day,number_of_rides,avg_ride_duration,avg_ride_distance
casual,docked_bike,2021,Apr,Monday,6,2,24.05,4409.194680406426
casual,docked_bike,2021,Apr,Monday,7,14,61.97619047619048,4485.51101060238
casual,docked_bike,2021,Apr,Monday,8,31,26.423655913978493,3497.6931000720037
casual,docked_bike,2021,Apr,Monday,9,63,46.03862433862434,2700.8572892594198
casual,docked_bike,2021,Apr,Monday,10,58,40.420402298850576,2419.664884229836
casual,docked_bike,2021,Apr,Monday,11,66,101.8719696969697,3389.2233912658266
casual,docked_bike,2021,Apr,Monday,12,84,363.0440476190476,2739.1994406362796
casual,docked_bike,2021,Apr,Monday,13,134,61.04017412935323,2449.9021574650405
casual,docked_bike,2021,Apr,Monday,14,163,74.10899795501022,2500.89035635056
casual,docked_bike,2021,Apr,Monday,15,157,35.133014861995754,2570.1158594542
casual,docked_bike,2021,Apr,Monday,16,199,90.54790619765494,2788.451841492907
casual,docked_bike,2021,Apr,Monday,17,215,48.8639534883721,2878.963027134786
casual,docked_bike,2021,Apr,Monday,18,199,44.44463986599665,2340.3694736884095
casual,docked_bike,2021,Apr,Monday,19,156,40.58589743589744,1997.5337163802349
casual,docked_bike,2021,Apr,Monday,20,96,59.590625,2020.517178066522
casual,docked_bike,2021,Apr,Monday,21,94,47.750354609929076,1846.8083397878427
casual,docked_bike,2021,Apr,Monday,22,76,123.19122807017544,2097.3038731382703
casual,docked_bike,2021,Apr,Monday,23,50,88.54233333333333,1960.7619862869374
casual,docked_bike,2021,Apr,Saturday,0,77,53.92619047619048,1674.189865365456
casual,docked_bike,2021,Apr,Saturday,1,41,39.479674796747965,2596.3569338509037
casual,docked_bike,2021,Apr,Saturday,2,18,30.427777777777777,1838.3958979981994
casual,docked_bike,2021,Apr,Saturday,3,11,54.28484848484848,925.4728075414523
casual,docked_bike,2021,Apr,Saturday,4,6,16.066666666666666,2626.488469905213
casual,docked_bike,2021,Apr,Saturday,5,10,15.503333333333334,2015.0930769412585
casual,docked_bike,2021,Apr,Saturday,6,7,49.969047619047615,1689.4631015935247
casual,docked_bike,2021,Apr,Saturday,7,11,48.35606060606061,3359.591947326857
casual,docked_bike,2021,Apr,Saturday,8,37,83.55315315315315,2260.6150558313575
casual,docked_bike,2021,Apr,Saturday,9,69,42.48067632850242,2812.6420456505803
casual,docked_bike,2021,Apr,Saturday,10,144,47.001041666666666,2712.129356695654
casual,docked_bike,2021,Apr,Saturday,11,236,66.69032485875707,2549.9875864943742
casual,docked_bike,2021,Apr,Saturday,12,362,76.46160220994476,2928.4697289523565
casual,docked_bike,2021,Apr,Saturday,13,391,58.98461210571185,2803.7675581157537
casual,docked_bike,2021,Apr,Saturday,14,426,56.53669796557121,2738.2579254765856
casual,docked_bike,2021,Apr,Saturday,15,463,53.2065154787617,2349.3521097064995
casual,docked_bike,2021,Apr,Saturday,16,394,53.40482233502538,2616.3074222034
casual,docked_bike,2021,Apr,Saturday,17,402,54.10771144278607,2585.4199260906066
casual,docked_bike,2021,Apr,Saturday,18,276,42.97475845410628,2233.078715017351
casual,docked_bike,2021,Apr,Saturday,19,295,49.65813559322034,2085.012527705462
casual,docked_bike,2021,Apr,Saturday,20,133,59.794736842105266,1712.6398338476265
casual,docked_bike,2021,Apr,Saturday,21,104,72.58910256410256,1629.0664098296484
casual,docked_bike,2021,Apr,Saturday,22,134,130.5886815920398,1733.9541230037646
casual,docked_bike,2021,Apr,Saturday,23,103,44.594498381877024,1965.751801964217
casual,docked_bike,2021,Apr,Sunday,0,118,129.11694915254236,1548.7757294921225
casual,docked_bike,2021,Apr,Sunday,1,85,37.0656862745098,2334.15755585273
casual,docked_bike,2021,Apr,Sunday,2,40,35.42625,1585.4071872797601
casual,docked_bike,2021,Apr,Sunday,3,14,1444.3059523809525,1612.9444173020045
casual,docked_bike,2021,Apr,Sunday,4,5,119.61666666666666,2013.3187177449317
casual,docked_bike,2021,Apr,Sunday,5,8,43.03333333333333,2994.985838035635
casual,docked_bike,2021,Apr,Sunday,6,4,8.920833333333334,1517.841414518557
casual,docked_bike,2021,Apr,Sunday,7,9,141.5037037037037,3741.0938905049816
casual,docked_bike,2021,Apr,Sunday,8,34,33.734313725490196,1841.1972380056645
casual,docked_bike,2021,Apr,Sunday,9,116,39.96882183908046,2580.9365130398182
casual,docked_bike,2021,Apr,Sunday,10,200,52.667833333333334,2650.379964611308
casual,docked_bike,2021,Apr,Sunday,11,257,53.52101167315175,2616.8275428518496
casual,docked_bike,2021,Apr,Sunday,12,329,62.04584599797366,3026.2845323662264
casual,docked_bike,2021,Apr,Sunday,13,416,64.00909455128205,2780.8376835461936
casual,docked_bike,2021,Apr,Sunday,14,376,112.47234042553193,2663.7572245779857
casual,docked_bike,2021,Apr,Sunday,15,357,52.61344537815126,2426.6017151772467
casual,docked_bike,2021,Apr,Sunday,16,383,237.0871192341166,2660.832754627181
casual,docked_bike,2021,Apr,Sunday,17,313,48.34313099041533,2616.087044934317
casual,docked_bike,2021,Apr,Sunday,18,271,49.15627306273063,2066.9008664505845
casual,docked_bike,2021,Apr,Sunday,19,138,45.294806763285024,2720.7895655218567
casual,docked_bike,2021,Apr,Sunday,20,97,47.90498281786942,2255.408151769087
casual,docked_bike,2021,Apr,Sunday,21,54,102.54475308641975,1739.5658896316472
casual,docked_bike,2021,Apr,Sunday,22,72,46.545138888888886,1933.0188015801536
casual,docked_bike,2021,Apr,Sunday,23,39,54.113247863247864,1873.7581919295615
casual,docked_bike,2021,Apr,Thursday,0,19,40.464035087719296,1393.7304034522401
casual,docked_bike,2021,Apr,Thursday,1,9,78.78333333333333,1120.6490809420254
casual,docked_bike,2021,Apr,Thursday,2,3,25.444444444444446,766.2274897306344
casual,docked_bike,2021,Apr,Thursday,3,2,52.84166666666667,3224.1003839811115
casual,docked_bike,2021,Apr,Thursday,4,4,8.633333333333333,1813.2291836973664
casual,docked_bike,2021,Apr,Thursday,5,4,12.075000000000001,2248.0858272542964
casual,docked_bike,2021,Apr,Thursday,6,6,9.213888888888889,1321.129898631342
casual,docked_bike,2021,Apr,Thursday,7,9,42.27037037037037,1838.914539493779
casual,docked_bike,2021,Apr,Thursday,8,26,20.918589743589745,3155.5914571045832
casual,docked_bike,2021,Apr,Thursday,9,20,28.779166666666665,3151.314909701174
casual,docked_bike,2021,Apr,Thursday,10,42,63.37698412698413,2046.2248576768245
casual,docked_bike,2021,Apr,Thursday,11,41,61.113008130081305,1762.7444448773617
casual,docked_bike,2021,Apr,Thursday,12,83,30.370481927710845,2720.580707144641
casual,docked_bike,2021,Apr,Thursday,13,74,38.58896396396396,2117.4161322898954
casual,docked_bike,2021,Apr,Thursday,14,84,31.000198412698413,2669.070239482047
casual,docked_bike,2021,Apr,Thursday,15,96,45.192708333333336,2684.2276865571253
casual,docked_bike,2021,Apr,Thursday,16,138,54.55785024154589,2507.002872223155
casual,docked_bike,2021,Apr,Thursday,17,162,31.808744855967078,2605.5366318463753
casual,docked_bike,2021,Apr,Thursday,18,119,26.728431372549018,2128.947135750758
casual,docked_bike,2021,Apr,Thursday,19,72,31.561111111111114,2535.2488831815476
casual,docked_bike,2021,Apr,Thursday,20,46,30.343840579710147,2602.5709635601984
casual,docked_bike,2021,Apr,Thursday,21,65,55.68025641025641,1693.8354698220867
casual,docked_bike,2021,Apr,Thursday,22,27,40.135802469135804,2247.763775648737
casual,docked_bike,2021,Apr,Thursday,23,23,59.40217391304348,2983.9012312566033
casual,docked_bike,2021,Apr,Tuesday,0,20,68.05083333333333,2312.1463674036577
casual,docked_bike,2021,Apr,Tuesday,1,19,31.664912280701756,2405.4084445230965
casual,docked_bike,2021,Apr,Tuesday,2,5,69.38666666666667,3342.093645943587
casual,docked_bike,2021,Apr,Tuesday,3,5,61.13666666666667,2461.7217539760427
casual,docked_bike,2021,Apr,Tuesday,4,1,26.716666666666665,6928.222422538311
casual,docked_bike,2021,Apr,Tuesday,5,6,10.719444444444445,1361.8427922489614
casual,docked_bike,2021,Apr,Tuesday,6,7,880.5714285714286,1642.8359834711396
casual,docked_bike,2021,Apr,Tuesday,7,16,21.140625,2011.8221883490014
casual,docked_bike,2021,Apr,Tuesday,8,40,27.546666666666667,3351.830153184165
casual,docked_bike,2021,Apr,Tuesday,9,53,68.21949685534591,3519.140547949617
casual,docked_bike,2021,Apr,Tuesday,10,71,54.18615023474178,2557.9074577856322
casual,docked_bike,2021,Apr,Tuesday,11,76,66.27565789473684,2503.111935678483
casual,docked_bike,2021,Apr,Tuesday,12,144,92.4494212962963,2713.023630181825
casual,docked_bike,2021,Apr,Tuesday,13,150,47.68933333333334,2516.0318236942812
casual,docked_bike,2021,Apr,Tuesday,14,185,62.303693693693695,2883.7955597580717
casual,docked_bike,2021,Apr,Tuesday,15,225,65.65155555555556,2053.659741024523
casual,docked_bike,2021,Apr,Tuesday,16,236,59.49378531073446,2693.4447154283243
casual,docked_bike,2021,Apr,Tuesday,17,285,56.23239766081871,2644.9602359069972
casual,docked_bike,2021,Apr,Tuesday,18,277,45.15042117930204,2460.30020032794
casual,docked_bike,2021,Apr,Tuesday,19,207,52.50982286634461,1798.1368327231671
casual,docked_bike,2021,Apr,Tuesday,20,128,221.87057291666667,2258.835770723647
casual,docked_bike,2021,Apr,Tuesday,21,93,101.73637992831542,1867.634071371405
casual,docked_bike,2021,Apr,Tuesday,22,75,46.69555555555556,2098.641573914543
casual,docked_bike,2021,Apr,Tuesday,23,58,541.544540229885,1330.9674002672589
casual,docked_bike,2021,Apr,Wednesday,0,20,604.0858333333333,1221.8393720517329
casual,docked_bike,2021,Apr,Wednesday,1,14,247.41785714285714,1957.450687210024
casual,docked_bike,2021,Apr,Wednesday,2,4,36.025,1993.4928032963583
casual,docked_bike,2021,Apr,Wednesday,3,3,16.494444444444444,3130.617613338279
casual,docked_bike,2021,Apr,Wednesday,4,1,7.25,1213.717287571873
casual,docked_bike,2021,Apr,Wednesday,5,3,13.544444444444444,3198.994295509034
casual,docked_bike,2021,Apr,Wednesday,6,5,14.733333333333333,2679.5349277364785
casual,docked_bike,2021,Apr,Wednesday,7,13,15.415384615384616,2447.766989682793
casual,docked_bike,2021,Apr,Wednesday,8,20,29.1575,2603.1696403887577
casual,docked_bike,2021,Apr,Wednesday,9,51,34.999346405228756,2603.4541564217634
casual,docked_bike,2021,Apr,Wednesday,10,59,42.72231638418079,1817.3457992068375
casual,docked_bike,2021,Apr,Wednesday,11,75,33.738,2672.309915387925
casual,docked_bike,2021,Apr,Wednesday,12,105,51.424285714285716,2432.1065978267134
casual,docked_bike,2021,Apr,Wednesday,13,99,50.92794612794613,2183.289998838825
casual,docked_bike,2021,Apr,Wednesday,14,91,51.13131868131868,2398.5341868427013
casual,docked_bike,2021,Apr,Wednesday,15,124,575.894623655914,2610.823165328637
casual,docked_bike,2021,Apr,Wednesday,16,105,79.68793650793651,2133.03736333874
casual,docked_bike,2021,Apr,Wednesday,17,133,59.52844611528822,2431.9973154418485
casual,docked_bike,2021,Apr,Wednesday,18,115,36.33623188405797,2478.5228263000863
casual,docked_bike,2021,Apr,Wednesday,19,105,55.941587301587305,2251.085654068512
casual,docked_bike,2021,Apr,Wednesday,20,69,61.01787439613526,1834.0874777412996
casual,docked_bike,2021,Apr,Wednesday,21,55,33.08151515151515,1805.1059555479637
casual,docked_bike,2021,Apr,Wednesday,22,40,37.26416666666667,1374.7146917721961
casual,docked_bike,2021,Apr,Wednesday,23,37,65.59414414414414,1215.2526757014198
casual,docked_bike,2021,May,Friday,0,49,27.927551020408163,2065.9895887182183
casual,docked_bike,2021,May,Friday,1,26,72.95576923076923,1368.0305370026938
casual,docked_bike,2021,May,Friday,2,16,360.59270833333335,1799.046162992054
casual,docked_bike,2021,May,Friday,3,11,56.62121212121212,2108.883987761077
casual,docked_bike,2021,May,Friday,4,10,218.85,4811.802904009963
casual,docked_bike,2021,May,Friday,5,2,8.7,1603.8529327368906
casual,docked_bike,2021,May,Friday,6,12,24.758333333333333,3841.3567603018023
casual,docked_bike,2021,May,Friday,7,28,39.23869047619048,2979.908207610429
casual,docked_bike,2021,May,Friday,8,36,202.31759259259258,2903.6942616113542
casual,docked_bike,2021,May,Friday,9,56,36.611607142857146,3318.530006576654
casual,docked_bike,2021,May,Friday,10,163,71.71411042944786,2967.6966012413445
casual,docked_bike,2021,May,Friday,11,187,48.53832442067736,2303.0678872630806
casual,docked_bike,2021,May,Friday,12,291,46.2085910652921,2466.7341794274716
casual,docked_bike,2021,May,Friday,13,270,143.75604938271604,2586.064296743755
casual,docked_bike,2021,May,Friday,14,303,47.818536853685366,2185.782747101504
casual,docked_bike,2021,May,Friday,15,286,41.75973193473194,2694.8050836465923
casual,docked_bike,2021,May,Friday,16,332,46.90210843373494,2423.5323963895066
casual,docked_bike,2021,May,Friday,17,379,47.854133685136325,2535.618353310976
casual,docked_bike,2021,May,Friday,18,318,44.05817610062893,2524.6321438451823
casual,docked_bike,2021,May,Friday,19,262,196.6692748091603,2418.07245081586
casual,docked_bike,2021,May,Friday,20,201,225.9280265339967,2228.557121232564
casual,docked_bike,2021,May,Friday,21,153,166.7776688453159,1775.2233837260999
casual,docked_bike,2021,May,Friday,22,124,49.015994623655914,2000.2326184649946
casual,docked_bike,2021,May,Friday,23,135,60.44358024691358,2336.0673648874144
casual,docked_bike,2021,May,Monday,0,67,74.88781094527363,1799.5565664818143
casual,docked_bike,2021,May,Monday,1,46,66.69782608695652,2031.7967028243568
casual,docked_bike,2021,May,Monday,2,33,68.4,1643.0881296137884
casual,docked_bike,2021,May,Monday,3,13,334.3628205128205,3583.5291500451553
casual,docked_bike,2021,May,Monday,4,8,12.614583333333334,2187.0311138436296
casual,docked_bike,2021,May,Monday,5,10,51.89,3652.77358264596
casual,docked_bike,2021,May,Monday,6,11,17.96818181818182,1725.0905734443218
casual,docked_bike,2021,May,Monday,7,43,31.894961240310078,2930.613516004474
casual,docked_bike,2021,May,Monday,8,71,35.656103286384976,2627.5397046536077
casual,docked_bike,2021,May,Monday,9,118,40.9888418079096,2264.230892248404
casual,docked_bike,2021,May,Monday,10,212,45.18797169811321,2576.434887535844
casual,docked_bike,2021,May,Monday,11,282,111.41447990543735,2607.790817622115
casual,docked_bike,2021,May,Monday,12,319,70.18876698014628,2595.4642575418884
casual,docked_bike,2021,May,Monday,13,357,67.3563025210084,2312.1988296712857
casual,docked_bike,2021,May,Monday,14,418,55.71822169059011,2655.744069871408
casual,docked_bike,2021,May,Monday,15,434,73.33490783410139,2337.850277144245
casual,docked_bike,2021,May,Monday,16,449,85.18014105419451,2200.8304304483404
casual,docked_bike,2021,May,Monday,17,426,46.12946009389671,2452.725929603509
casual,docked_bike,2021,May,Monday,18,313,102.76379126730565,2296.864745979074
casual,docked_bike,2021,May,Monday,19,268,76.71361940298507,1892.799670275826
casual,docked_bike,2021,May,Monday,20,223,186.31180866965622,2002.5214270965585
casual,docked_bike,2021,May,Monday,21,158,162.14989451476794,2017.9054118411057
casual,docked_bike,2021,May,Monday,22,103,97.60145631067961,1901.81097548523
casual,docked_bike,2021,May,Monday,23,91,48.8507326007326,1702.3972089435497
casual,docked_bike,2021,May,Saturday,0,156,72.45865384615385,1830.9329654289795
casual,docked_bike,2021,May,Saturday,1,166,61.447389558232935,2205.3760231822503
casual,docked_bike,2021,May,Saturday,2,69,80.12342995169082,2096.6930979005574
casual,docked_bike,2021,May,Saturday,3,30,103.37111111111112,2535.8927051241053
casual,docked_bike,2021,May,Saturday,4,19,180.7140350877193,2249.1243744499843
casual,docked_bike,2021,May,Saturday,5,28,35.848214285714285,2475.8237778361095
casual,docked_bike,2021,May,Saturday,6,46,37.94927536231884,2278.4980900252376
casual,docked_bike,2021,May,Saturday,7,40,50.669583333333335,2832.7142979148175
casual,docked_bike,2021,May,Saturday,8,98,41.058673469387756,2854.841142648692
casual,docked_bike,2021,May,Saturday,9,239,58.068061366806134,3107.4571241101025
casual,docked_bike,2021,May,Saturday,10,456,56.500182748538016,2987.7376681653805
casual,docked_bike,2021,May,Saturday,11,514,55.398086900129705,3028.3076289633495
casual,docked_bike,2021,May,Saturday,12,749,54.105674232309745,3072.0888864941035
casual,docked_bike,2021,May,Saturday,13,771,47.87548638132296,2907.664585334689
casual,docked_bike,2021,May,Saturday,14,840,81.74902777777778,2640.316933650205
casual,docked_bike,2021,May,Saturday,15,800,62.113875,2661.571399382281
casual,docked_bike,2021,May,Saturday,16,837,78.57797690163281,2547.7517151622746
casual,docked_bike,2021,May,Saturday,17,784,50.033375850340136,2519.6063397212965
casual,docked_bike,2021,May,Saturday,18,682,155.9125366568915,2404.60890255026
casual,docked_bike,2021,May,Saturday,19,522,114.22765006385697,2155.310529594372
casual,docked_bike,2021,May,Saturday,20,485,117.8538144329897,2015.211243091723
casual,docked_bike,2021,May,Saturday,21,355,68.6081220657277,2082.6332180014556
casual,docked_bike,2021,May,Saturday,22,410,67.51508130081301,1726.1772605201072
casual,docked_bike,2021,May,Saturday,23,280,98.45351190476191,2023.688152635396
casual,docked_bike,2021,May,Sunday,0,296,52.79155405405405,1688.5663008338777
casual,docked_bike,2021,May,Sunday,1,243,46.56577503429355,2018.0151355834485
casual,docked_bike,2021,May,Sunday,2,116,655.4984195402299,2039.5263149162997
casual,docked_bike,2021,May,Sunday,3,68,67.47818627450981,2893.402585705283
casual,docked_bike,2021,May,Sunday,4,25,29.729333333333333,2263.9409854974865
casual,docked_bike,2021,May,Sunday,5,25,181.274,1726.5760141361318
casual,docked_bike,2021,May,Sunday,6,24,443.0069444444444,3209.2981751810144
casual,docked_bike,2021,May,Sunday,7,45,53.171481481481486,1951.025793374731
casual,docked_bike,2021,May,Sunday,8,115,38.58565217391305,3150.7750437117584
casual,docked_bike,2021,May,Sunday,9,222,82.56689189189188,2366.1817137864846
casual,docked_bike,2021,May,Sunday,10,415,97.88682730923695,2777.984392278112
casual,docked_bike,2021,May,Sunday,11,597,115.48835845896147,2957.1373145175285
casual,docked_bike,2021,May,Sunday,12,767,67.33843980877879,2979.8417721268393
casual,docked_bike,2021,May,Sunday,13,887,109.77373167981962,2797.519662698053
casual,docked_bike,2021,May,Sunday,14,809,105.51341161928306,2723.403448819849
casual,docked_bike,2021,May,Sunday,15,793,142.97671290458175,2783.938077916207
casual,docked_bike,2021,May,Sunday,16,829,107.19256131885807,2404.0849566979286
casual,docked_bike,2021,May,Sunday,17,761,132.0824134910206,2245.411704144978
casual,docked_bike,2021,May,Sunday,18,599,76.99304396215915,2182.131095322375
casual,docked_bike,2021,May,Sunday,19,451,62.77753141167775,2297.0951151518443
casual,docked_bike,2021,May,Sunday,20,344,57.34544573643411,1918.6750624699816
casual,docked_bike,2021,May,Sunday,21,202,75.25833333333334,1746.644862814326
casual,docked_bike,2021,May,Sunday,22,139,86.69352517985611,1893.3346031464575
casual,docked_bike,2021,May,Sunday,23,121,372.13002754820934,2154.162740957808
casual,docked_bike,2021,May,Thursday,0,40,22.173333333333332,1543.5332219380402
casual,docked_bike,2021,May,Thursday,1,16,23.578125,2786.297105923647
casual,docked_bike,2021,May,Thursday,2,11,26.183333333333334,1118.4062335437939
casual,docked_bike,2021,May,Thursday,3,3,31.583333333333332,4621.0514425236015
casual,docked_bike,2021,May,Thursday,4,2,14.358333333333333,2202.6550773754443
casual,docked_bike,2021,May,Thursday,5,9,13.21111111111111,2528.752601953009
casual,docked_bike,2021,May,Thursday,6,21,34.50396825396825,2323.397857033949
casual,docked_bike,2021,May,Thursday,7,12,221.06805555555556,3138.79027062003
casual,docked_bike,2021,May,Thursday,8,36,39.15324074074074,2711.960510258139
casual,docked_bike,2021,May,Thursday,9,51,163.10032679738563,2832.6993869598764
casual,docked_bike,2021,May,Thursday,10,69,58.22995169082126,2431.182004318449
casual,docked_bike,2021,May,Thursday,11,112,61.56919642857143,2155.208492219751
casual,docked_bike,2021,May,Thursday,12,108,306.545524691358,2560.5717758520914
casual,docked_bike,2021,May,Thursday,13,137,44.148418491484186,2597.38143516629
casual,docked_bike,2021,May,Thursday,14,146,38.3865296803653,1974.6185920965477
casual,docked_bike,2021,May,Thursday,15,178,90.92799625468164,2778.4832232769268
casual,docked_bike,2021,May,Thursday,16,206,99.25153721682848,2467.024351951724
casual,docked_bike,2021,May,Thursday,17,258,38.48262273901809,2499.2933697525964
casual,docked_bike,2021,May,Thursday,18,260,48.88660256410257,2485.9475815882306
casual,docked_bike,2021,May,Thursday,19,199,59.18978224455611,2245.4883566267526
casual,docked_bike,2021,May,Thursday,20,139,243.18501199040767,2074.7301684227446
casual,docked_bike,2021,May,Thursday,21,142,81.15340375586855,1793.1218332090066
casual,docked_bike,2021,May,Thursday,22,89,57.83820224719101,2039.668568126086
casual,docked_bike,2021,May,Thursday,23,62,39.81774193548387,2203.2637365837686
casual,docked_bike,2021,May,Tuesday,0,37,49.91891891891892,1529.4699303667126
casual,docked_bike,2021,May,Tuesday,1,26,32.04871794871795,1171.9357217658667
casual,docked_bike,2021,May,Tuesday,2,12,89.14166666666667,517.9421703173276
casual,docked_bike,2021,May,Tuesday,3,14,47.85,1023.8055879956108
casual,docked_bike,2021,May,Tuesday,4,7,46.41904761904762,1082.7227799862906
casual,docked_bike,2021,May,Tuesday,5,1,22.583333333333332,4399.318404291193
casual,docked_bike,2021,May,Tuesday,6,6,17.27777777777778,2485.588587855355
casual,docked_bike,2021,May,Tuesday,7,20,1319.8791666666668,2806.256087704874
casual,docked_bike,2021,May,Tuesday,8,30,30.037222222222223,2538.0393716322433
casual,docked_bike,2021,May,Tuesday,9,51,36.40718954248366,2641.6542135835534
casual,docked_bike,2021,May,Tuesday,10,61,51.332513661202185,2767.183222657594
casual,docked_bike,2021,May,Tuesday,11,114,71.07280701754387,2563.6408359800616
casual,docked_bike,2021,May,Tuesday,12,133,36.351002506265665,2345.913541751141
casual,docked_bike,2021,May,Tuesday,13,162,36.60792181069959,2332.076963418942
casual,docked_bike,2021,May,Tuesday,14,190,50.05956140350877,2460.427497942273
casual,docked_bike,2021,May,Tuesday,15,156,37.5599358974359,2537.642770956426
casual,docked_bike,2021,May,Tuesday,16,154,43.458658008658006,2433.8337120470396
casual,docked_bike,2021,May,Tuesday,17,163,57.69182004089979,2560.000751880839
casual,docked_bike,2021,May,Tuesday,18,146,141.37956621004565,2564.397704859107
casual,docked_bike,2021,May,Tuesday,19,102,140.9357843137255,2624.642716547225
casual,docked_bike,2021,May,Tuesday,20,94,41.76560283687943,2030.3884092338094
casual,docked_bike,2021,May,Tuesday,21,63,55.38703703703704,1932.2978056013144
casual,docked_bike,2021,May,Tuesday,22,60,39.20138888888889,2436.8177474562694
casual,docked_bike,2021,May,Tuesday,23,41,30.62479674796748,1455.7508297371023
casual,docked_bike,2021,May,Wednesday,0,22,72.23409090909091,1614.2734881736492
casual,docked_bike,2021,May,Wednesday,1,3,14.772222222222222,2017.3871972517716
casual,docked_bike,2021,May,Wednesday,2,5,24.2,1756.7541330384179
casual,docked_bike,2021,May,Wednesday,3,5,163.91666666666669,1255.8761085794076
casual,docked_bike,2021,May,Wednesday,4,3,10.533333333333333,2003.7888669453498
casual,docked_bike,2021,May,Wednesday,5,8,31.429166666666667,5300.173563468413
casual,docked_bike,2021,May,Wednesday,6,11,16.613636363636363,2750.211515972239
casual,docked_bike,2021,May,Wednesday,7,20,12.6,2498.7704764783784
casual,docked_bike,2021,May,Wednesday,8,22,34.26287878787879,1882.6761947595337
casual,docked_bike,2021,May,Wednesday,9,36,292.924537037037,3668.083823906545
casual,docked_bike,2021,May,Wednesday,10,64,322.6010416666667,2857.846853342214
casual,docked_bike,2021,May,Wednesday,11,98,56.00969387755102,2773.677778664048
casual,docked_bike,2021,May,Wednesday,12,122,116.84098360655739,2975.2072128346776
casual,docked_bike,2021,May,Wednesday,13,159,130.3930817610063,2882.3629155197327
casual,docked_bike,2021,May,Wednesday,14,135,76.20296296296296,2545.3151895677192
casual,docked_bike,2021,May,Wednesday,15,164,102.01575203252033,3320.912352419619
casual,docked_bike,2021,May,Wednesday,16,161,35.875983436853005,2410.013885181905
casual,docked_bike,2021,May,Wednesday,17,230,31.65608695652174,2517.4000646778973
casual,docked_bike,2021,May,Wednesday,18,237,80.4054852320675,2470.5427772475555
casual,docked_bike,2021,May,Wednesday,19,216,56.55694444444445,2600.1254503299856
casual,docked_bike,2021,May,Wednesday,20,129,40.22403100775194,2219.0872605083205
casual,docked_bike,2021,May,Wednesday,21,139,77.72721822541966,2052.020768420076
casual,docked_bike,2021,May,Wednesday,22,97,59.4606529209622,2051.8451251824463
casual,docked_bike,2021,May,Wednesday,23,42,35.50873015873016,2104.6105296971896
casual,docked_bike,2021,Jun,Friday,0,82,57.95975609756098,2073.28663997634
casual,docked_bike,2021,Jun,Friday,1,66,723.6444444444445,2087.608555306168
casual,docked_bike,2021,Jun,Friday,2,30,50.17777777777778,2110.3767008728287
casual,docked_bike,2021,Jun,Friday,3,44,92.33371212121212,2179.279399201848
casual,docked_bike,2021,Jun,Friday,4,9,32.48518518518519,2600.9681687976736
casual,docked_bike,2021,Jun,Friday,5,9,21.233333333333334,2012.5865488803895
casual,docked_bike,2021,Jun,Friday,6,24,24.403472222222224,3112.5584443867824
casual,docked_bike,2021,Jun,Friday,7,38,66.56184210526315,2517.1634882071485
casual,docked_bike,2021,Jun,Friday,8,56,45.68720238095238,2706.673401863371
casual,docked_bike,2021,Jun,Friday,9,90,46.105555555555554,3516.1088316083974
casual,docked_bike,2021,Jun,Friday,10,180,55.59481481481482,2729.1192094509106
casual,docked_bike,2021,Jun,Friday,11,254,88.77880577427821,3356.7835763937896
casual,docked_bike,2021,Jun,Friday,12,352,51.49398674242424,2772.6308352765295
casual,docked_bike,2021,Jun,Friday,13,411,145.7140308191403,2162.607058566545
casual,docked_bike,2021,Jun,Friday,14,440,57.938295454545454,2580.9235220048736
casual,docked_bike,2021,Jun,Friday,15,437,116.25354691075515,2654.1773076310415
casual,docked_bike,2021,Jun,Friday,16,489,60.69665985003408,2787.391995912941
casual,docked_bike,2021,Jun,Friday,17,601,76.03297282307265,2730.4261409358787
casual,docked_bike,2021,Jun,Friday,18,537,53.059962756052144,2677.206922235196
casual,docked_bike,2021,Jun,Friday,19,438,49.60456621004566,2669.313888224672
casual,docked_bike,2021,Jun,Friday,20,383,121.10874673629243,2163.3284472670584
casual,docked_bike,2021,Jun,Friday,21,361,134.77072945521698,2221.8183580073924
casual,docked_bike,2021,Jun,Friday,22,267,354.845443196005,2210.523356005566
casual,docked_bike,2021,Jun,Friday,23,303,51.85665566556656,2105.292859012167
casual,docked_bike,2021,Jun,Monday,0,70,36.85785714285714,1107.8627103353351
casual,docked_bike,2021,Jun,Monday,1,51,131.55065359477123,1984.902082805468
casual,docked_bike,2021,Jun,Monday,2,28,39.041666666666664,2218.4309985596187
casual,docked_bike,2021,Jun,Monday,3,19,190.86228070175437,2603.652283256353
casual,docked_bike,2021,Jun,Monday,4,24,69.42291666666667,1581.4443973741602
casual,docked_bike,2021,Jun,Monday,5,12,111.825,1540.1707974758228
casual,docked_bike,2021,Jun,Monday,6,18,28.006481481481483,4465.403262411031
casual,docked_bike,2021,Jun,Monday,7,33,21.565656565656564,2509.544482689705
casual,docked_bike,2021,Jun,Monday,8,48,65.3704861111111,2226.1128447231135
casual,docked_bike,2021,Jun,Monday,9,94,45.4290780141844,2425.5602708968627
casual,docked_bike,2021,Jun,Monday,10,115,57.34797101449276,2900.161854356657
casual,docked_bike,2021,Jun,Monday,11,223,112.35216741405083,2926.8396153918325
casual,docked_bike,2021,Jun,Monday,12,271,56.580565805658054,2318.3353374923195
casual,docked_bike,2021,Jun,Monday,13,282,52.15189125295508,2682.069280329463
casual,docked_bike,2021,Jun,Monday,14,299,52.197547380156074,2545.7274009033026
